PLAYER NAME,DATE,MIN,PTS,REB,TOV
Nikola Jokić,2024-04-02,38,42,16,4.0
Nikola Jokić,2024-03-31,35,26,18,3.0
Nikola Jokić,2024-03-29,37,32,10,4.0
Nikola Jokić,2024-03-27,42,22,9,1.0
Nikola Jokić,2024-03-25,31,29,11,4.0
Nikola Jokić,2024-03-21,39,30,14,1.0
Nikola Jokić,2024-03-19,38,35,16,3.0
Nikola Jokić,2024-03-17,39,16,11,3.0
Nikola Jokić,2024-03-15,31,31,7,3.0
Nikola Jokić,2024-03-13,38,12,14,4.0
Nikola Jokić,2024-03-11,38,35,17,2.0
Nikola Jokić,2024-03-09,32,26,6,4.0
Nikola Jokić,2024-03-07,39,32,12,0.0
Nikola Jokić,2024-03-05,44,25,16,7.0
Nikola Jokić,2024-03-02,39,35,10,3.0
Nikola Jokić,2024-02-25,37,32,16,2.0
Nikola Jokić,2024-02-14,39,15,5,0.0
Nikola Jokić,2024-02-12,32,29,12,5.0
Nikola Jokić,2024-02-04,34,29,8,2.0
Nikola Jokić,2024-02-02,38,27,22,4.0
Nikola Jokić,2024-01-29,40,25,16,3.0
Nikola Jokić,2024-01-27,37,26,16,3.0
Nikola Jokić,2024-01-25,27,31,11,7.0
Nikola Jokić,2024-01-23,37,31,13,1.0
Nikola Jokić,2024-01-21,36,42,12,0.0
Nikola Jokić,2024-01-19,38,34,12,4.0
Nikola Jokić,2024-01-16,38,25,19,4.0
Nikola Jokić,2024-01-14,33,25,12,7.0
Nikola Jokić,2024-01-12,32,27,10,2.0
Nikola Jokić,2024-01-10,30,27,11,6.0
Nikola Jokić,2024-01-07,25,4,7,2.0
Nikola Jokić,2024-01-01,28,13,11,3.0
Nikola Jokić,2023-12-25,39,26,14,3.0
Nikola Jokić,2023-12-20,38,31,15,2.0
Nikola Jokić,2023-12-18,28,8,9,2.0
Nikola Jokić,2023-12-16,37,24,6,3.0
Nikola Jokić,2023-12-14,30,26,14,1.0
Nikola Jokić,2023-12-08,34,23,16,3.0
Nikola Jokić,2023-12-06,37,22,15,4.0
Nikola Jokić,2023-11-29,33,32,10,0.0
Nikola Jokić,2023-11-26,34,39,11,5.0
Nikola Jokić,2023-11-24,42,38,19,3.0
Nikola Jokić,2023-11-22,36,30,13,1.0
Nikola Jokić,2023-11-17,36,26,16,4.0
Nikola Jokić,2023-11-14,36,32,16,4.0
Nikola Jokić,2023-11-12,38,36,21,3.0
Nikola Jokić,2023-11-08,37,35,13,3.0
Nikola Jokić,2023-11-06,36,35,14,2.0
Nikola Jokić,2023-11-01,30,25,10,5.0
Nikola Jokić,2023-10-27,35,22,12,9.0
Nikola Jokić,2023-10-24,36,29,13,2.0
Tyrese Maxey,2024-04-14,29,26,3,2.0
Tyrese Maxey,2024-04-12,40,28,2,1.0
Tyrese Maxey,2024-04-04,41,37,9,1.0
Tyrese Maxey,2024-03-29,43,16,2,3.0
Tyrese Maxey,2024-03-27,44,26,7,2.0
