PLAYER NAME,DATE,MIN,PTS,REB,TOV
Devin Booker,"Fri
1/26",38,62,5,4.0
Devin Booker,"Wed
1/24",35,46,7,2.0
Devin Booker,"Mon
1/22",41,16,4,2.0
Devin Booker,"Sun
1/21",36,26,6,2.0
Devin Booker,"Fri
1/19",37,52,4,1.0
Devin Booker,"Tue
1/16",38,16,4,2.0
Devin Booker,"Sun
1/14",39,34,6,0.0
Devin Booker,"Thu
1/11",34,31,5,3.0
Devin Booker,"Mon
1/8",34,20,0,6.0
Devin Booker,"Sun
1/7",37,24,0,2.0
Devin Booker,"Fri
1/5",35,20,5,3.0
Devin Booker,"Wed
1/3",37,35,2,6.0
Devin Booker,"Mon
1/1",31,10,8,2.0
Devin Booker,"Sun
12/31",37,21,4,1.0
Devin Booker,"Fri
12/29",37,35,4,2.0
Devin Booker,"Wed
12/27",36,20,4,4.0
Devin Booker,"Mon
12/25",40,20,3,3.0
Devin Booker,"Fri
12/22",36,24,4,0.0
Devin Booker,"Tue
12/19",38,26,3,1.0
Devin Booker,"Sun
12/17",41,27,4,5.0
Devin Booker,"Fri
12/15",37,28,2,3.0
Devin Booker,"Wed
12/13",40,34,6,2.0
Devin Booker,"Tue
12/12",36,32,4,2.0
Devin Booker,"Fri
12/8",38,28,7,3.0
Devin Booker,"Tue
12/5",37,21,11,7.0
Devin Booker,"Sat
12/2",37,34,10,2.0
Devin Booker,"Wed
11/29",33,8,5,2.0
Devin Booker,"Sun
11/26",38,28,5,2.0
Devin Booker,"Fri
11/24",33,40,5,5.0
Devin Booker,"Wed
11/22",31,25,8,3.0
Devin Booker,"Tue
11/21",33,28,3,1.0
Devin Booker,"Sun
11/19",40,26,5,3.0
Devin Booker,"Fri
11/17",32,24,4,1.0
Devin Booker,"Wed
11/15",26,31,4,2.0
Devin Booker,"Thu
11/2",35,31,9,5.0
Devin Booker,"Tue
10/24",37,32,6,6.0
Jayson Tatum,"Thu
4/11",32,18,4,2.0
Jayson Tatum,"Tue
4/9",37,22,5,2.0
Jayson Tatum,"Fri
4/5",33,17,6,3.0
Jayson Tatum,"Wed
4/3",29,24,7,0.0
Jayson Tatum,"Mon
4/1",34,25,10,4.0
Jayson Tatum,"Sat
3/30",36,23,9,4.0
Jayson Tatum,"Thu
3/28",45,31,13,2.0
Jayson Tatum,"Mon
3/25",39,37,8,2.0
Jayson Tatum,"Sat
3/23",37,26,2,5.0
Jayson Tatum,"Wed
3/20",39,31,8,2.0
Jayson Tatum,"Sun
3/17",27,30,6,2.0
Jayson Tatum,"Thu
3/14",33,26,5,3.0
Jayson Tatum,"Tue
3/12",34,38,6,3.0
Jayson Tatum,"Mon
3/11",36,26,5,1.0
Jayson Tatum,"Sat
3/9",42,29,10,4.0
Jayson Tatum,"Thu
3/7",39,15,4,5.0
Jayson Tatum,"Tue
3/5",38,26,13,2.0
Jayson Tatum,"Sun
3/3",25,27,3,0.0
Jayson Tatum,"Fri
3/1",37,32,8,4.0
Jayson Tatum,"Tue
2/27",35,29,11,1.0
